zuSUsUgskAJkgWOcXfL3vQ==,1995-07-28T13:03:05.000Z,806936585,GET /mdss/shuttleproc.html HTTP/1.0,200,2012,/mdss/shuttleproc.html,United States,1995,7,28,11,0,zuSUsUgskAJkgWOcXfL3vQ==_0,/ksc.html,/mdss/shuttleproc.html,6
zuSUsUgskAJkgWOcXfL3vQ==,1995-07-28T13:06:35.000Z,806936795,GET /ksc.html HTTP/1.0,200,7280,/ksc.html,United States,1995,7,28,210,0,zuSUsUgskAJkgWOcXfL3vQ==_0,/ksc.html,/ksc.html,7
zuSUsUgskAJkgWOcXfL3vQ==,1995-07-28T13:06:40.000Z,806936800,GET /mdss/shuttleproc.html HTTP/1.0,200,2012,/mdss/shuttleproc.html,United States,1995,7,28,5,0,zuSUsUgskAJkgWOcXfL3vQ==_0,/ksc.html,/mdss/shuttleproc.html,8
zuSUsUgskAJkgWOcXfL3vQ==,1995-07-28T13:06:44.000Z,806936804,GET /mdss/MDSS.html HTTP/1.0,200,2727,/mdss/MDSS.html,United States,1995,7,28,4,0,zuSUsUgskAJkgWOcXfL3vQ==_0,/ksc.html,/mdss/MDSS.html,9
zuSUsUgskAJkgWOcXfL3vQ==,1995-07-28T13:16:05.000Z,806937365,GET /ksc.html HTTP/1.0,200,7280,/ksc.html,United States,1995,7,28,561,0,zuSUsUgskAJkgWOcXfL3vQ==_0,/ksc.html,/ksc.html,10
zuSUsUgskAJkgWOcXfL3vQ==,1995-07-28T13:31:49.000Z,806938309,GET /ksc.html HTTP/1.0,200,7280,/ksc.html,United States,1995,7,28,944,0,zuSUsUgskAJkgWOcXfL3vQ==_0,/ksc.html,/ksc.html,11
zuSX8R4pUg0x3M0Wp9p+R7s17MJ3Z4RkTLX1P+EPWwQ=,1995-07-27T01:31:00.000Z,806808660,GET /shuttle/countdown/countdown.html HTTP/1.0,200,4324,/shuttle/countdown/countdown.html,NA,1995,7,27,,0,zuSX8R4pUg0x3M0Wp9p+R7s17MJ3Z4RkTLX1P+EPWwQ=_0,/shuttle/countdown/countdown.html,/shuttle/countdown/countdown.html,1
zuUi4bliXJVJ8wX7807VJA==,1995-07-01T18:17:20.000Z,804622640,GET /shuttle/technology/sts-newsref/sts-lcc.html HTTP/1.0,200,32252,/shuttle/technology/sts-newsref/sts-lcc.html,United States,1995,7,1,,0,zuUi4bliXJVJ8wX7807VJA==_0,/shuttle/technology/sts-newsref/sts-lcc.html,/shuttle/technology/sts-newsref/sts-lcc.html,1
zuUi4bliXJVJ8wX7807VJA==,1995-07-01T18:18:32.000Z,804622712,GET /shuttle/missions/missions.html HTTP/1.0,200,8677,/shuttle/missions/missions.html,United States,1995,7,1,72,0,zuUi4bliXJVJ8wX7807VJA==_0,/shuttle/technology/sts-newsref/sts-lcc.html,/shuttle/missions/missions.html,2
zuUi4bliXJVJ8wX7807VJA==,1995-07-01T18:19:35.000Z,804622775,GET /htbin/wais.pl HTTP/1.0,200,308,/htbin/wais.pl,United States,1995,7,1,63,0,zuUi4bliXJVJ8wX7807VJA==_0,/shuttle/technology/sts-newsref/sts-lcc.html,/htbin/wais.pl,3
